Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2219,29,Female,Hoodie,Clothing,25,Alabama,XL,Black,Winter,3.54,No,Express,No,No,7,Cash,Fortnightly
2220,37,Female,Jeans,Clothing,22,Illinois,M,Gray,Fall,5.0,No,Express,No,No,22,Debit Card,Bi-Weekly
2221,67,Female,Shirt,Clothing,33,Alabama,XL,White,Summer,3.74,No,Express,Yes,Yes,44,Venmo,Weekly
2222,20,Male,Jeans,Clothing,85,Texas,S,Red,Winter,3.99,No,Free Shipping,No,No,37,Cash,Every 3 Months
2223,60,Female,Boots,Footwear,94,Montana,M,Green,Spring,3.27,No,2-Day Shipping,No,No,34,Debit Card,Weekly
2224,67,Female,Shorts,Clothing,86,Virginia,S,Beige,Spring,4.32,No,Free Shipping,Yes,Yes,36,Debit Card,Fortnightly
2225,21,Male,T-shirt,Clothing,50,Colorado,L,Gray,Summer,5.0,No,Express,Yes,Yes,49,Cash,Every 3 Months
2226,34,Female,Jacket,Clothing,52,Montana,S,White,Fall,4.09,No,Standard,Yes,Yes,40,Venmo,Annually
2227,67,Female,Sweater,Clothing,20,Georgia,M,Green,Summer,3.6,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly
2228,54,Male,Pants,Clothing,63,Oregon,S,Green,Summer,2.58,No,Store Pickup,No,No,37,Bank Transfer,Every 3 Months
2229,63,Male,Skirt,Clothing,34,Montana,M,Gray,Spring,4.22,No,2-Day Shipping,No,No,17,Debit Card,Annually
2230,59,Male,Skirt,Clothing,56,California,XL,Black,Spring,3.21,No,Store Pickup,Yes,Yes,4,Credit Card,Every 3 Months
2231,32,Male,Pants,Clothing,46,New York,L,Beige,Winter,3.35,Yes,Standard,No,No,50,Credit Card,Weekly
2232,50,Male,Boots,Footwear,67,Oregon,S,Blue,Winter,4.36,No,Express,No,No,18,Credit Card,Monthly
2233,33,Male,Sneakers,Footwear,46,Alabama,L,Green,Winter,3.52,No,Store Pickup,No,No,28,PayPal,Bi-Weekly
2234,28,Male,Hoodie,Clothing,31,Virginia,S,Pink,Summer,3.74,Yes,Store Pickup,No,No,50,Bank Transfer,Quarterly
2235,37,Female,Shirt,Clothing,86,New York,M,Blue,Summer,4.25,No,Store Pickup,Yes,Yes,16,Debit Card,Quarterly
2236,55,Female,Sandals,Footwear,49,Oregon,S,Yellow,Winter,3.38,No,2-Day Shipping,No,No,43,Venmo,Quarterly
2237,41,Female,Sandals,Footwear,85,Alabama,L,Gray,Spring,3.03,No,2-Day Shipping,No,No,8,Venmo,Monthly
2238,33,Male,Sandals,Footwear,26,Colorado,S,Green,Spring,4.08,Yes,Express,No,No,44,Bank Transfer,Bi-Weekly
2239,47,Female,Sweater,Clothing,53,Virginia,L,Pink,Fall,4.25,No,Express,No,No,18,PayPal,Every 3 Months
2240,51,Male,Sandals,Footwear,51,Texas,L,Yellow,Winter,3.45,Yes,Express,Yes,Yes,50,Bank Transfer,Fortnightly
2241,18,Female,Dress,Clothing,58,Virginia,M,Blue,Summer,3.42,Yes,Store Pickup,No,No,29,Debit Card,Fortnightly
2242,41,Female,Blouse,Clothing,62,Virginia,XL,White,Fall,3.14,No,Express,Yes,Yes,40,Cash,Bi-Weekly
2243,41,Female,Skirt,Clothing,62,Colorado,XL,Red,Fall,4.23,No,2-Day Shipping,No,No,16,Cash,Monthly
2244,26,Female,Shirt,Clothing,97,Arizona,S,Blue,Fall,4.95,No,Standard,No,No,30,Debit Card,Bi-Weekly
2245,39,Male,Blouse,Clothing,22,California,L,Red,Winter,4.36,No,Express,Yes,Yes,49,Debit Card,Fortnightly
2246,29,Male,T-shirt,Clothing,65,Idaho,M,Pink,Winter,3.75,No,Next Day Air,No,No,34,Venmo,Bi-Weekly
2247,34,Female,Shirt,Clothing,51,Alabama,XL,Green,Winter,4.23,Yes,2-Day Shipping,Yes,Yes,30,PayPal,Quarterly
2248,42,Male,Blouse,Clothing,62,Illinois,M,Red,Spring,3.3,No,Free Shipping,Yes,Yes,21,PayPal,Annually
2249,45,Male,Shirt,Clothing,100,Virginia,M,Gray,Fall,4.02,Yes,Standard,No,No,22,Bank Transfer,Every 3 Months
2250,32,Female,T-shirt,Clothing,22,Georgia,L,Pink,Spring,3.15,No,2-Day Shipping,No,No,47,Venmo,Bi-Weekly
2251,47,Male,Coat,Clothing,93,Arizona,S,Green,Winter,3.73,No,Express,No,No,25,Credit Card,Every 3 Months
2252,68,Male,Dress,Clothing,82,Florida,L,Pink,Spring,4.45,No,Store Pickup,No,No,22,Cash,Weekly
2253,44,Male,Sweater,Clothing,59,Florida,XL,Blue,Spring,4.29,No,Next Day Air,No,No,28,Debit Card,Bi-Weekly
2254,39,Male,Sweater,Clothing,37,Idaho,XL,Pink,Summer,4.14,Yes,Free Shipping,No,No,39,Bank Transfer,Fortnightly
2255,27,Female,Boots,Footwear,86,Illinois,M,Blue,Winter,4.05,No,Standard,No,No,33,Cash,Annually
2256,48,Female,Pants,Clothing,81,Montana,L,Gray,Fall,3.36,No,Express,Yes,Yes,2,Cash,Fortnightly
2257,44,Male,Hoodie,Clothing,29,California,L,Beige,Winter,3.89,No,2-Day Shipping,No,No,4,Bank Transfer,Annually
2258,29,Female,Skirt,Clothing,71,Oregon,M,Gray,Spring,4.27,No,2-Day Shipping,Yes,Yes,16,PayPal,Every 3 Months
2259,63,Female,Sandals,Footwear,92,New York,S,Yellow,Winter,3.65,Yes,Standard,No,No,12,Venmo,Fortnightly
2260,48,Female,Dress,Clothing,65,Colorado,M,Blue,Winter,3.68,No,Next Day Air,Yes,Yes,17,Credit Card,Quarterly
2261,49,Male,Jeans,Clothing,74,Michigan,M,Green,Summer,3.52,No,Store Pickup,Yes,Yes,36,Credit Card,Fortnightly
2262,49,Male,Sandals,Footwear,65,Ohio,XL,Brown,Summer,,No,Express,No,No,16,Bank Transfer,Weekly
2263,58,Female,Hoodie,Clothing,94,Ohio,L,Beige,Winter,3.34,No,Standard,No,No,39,Bank Transfer,Bi-Weekly
2264,62,Female,Skirt,Clothing,79,California,XL,Gray,Summer,3.81,No,Standard,Yes,Yes,23,Venmo,Monthly
2265,52,Male,Shorts,Clothing,45,Michigan,M,Brown,Spring,3.61,No,2-Day Shipping,Yes,Yes,8,Cash,Fortnightly
2266,70,Female,Hoodie,Clothing,46,Arizona,L,White,Spring,2.92,Yes,Standard,No,No,9,Venmo,Bi-Weekly
2267,63,Male,Dress,Clothing,57,Virginia,M,Brown,Spring,5.0,No,Free Shipping,No,No,14,Venmo,Quarterly
2268,38,Female,Blouse,Clothing,41,Texas,M,Yellow,Summer,3.18,Yes,Free Shipping,Yes,Yes,9,Debit Card,Bi-Weekly
2269,27,Male,Shirt,Clothing,45,Arizona,S,Yellow,Winter,3.72,No,Express,Yes,Yes,47,Debit Card,Fortnightly
2270,33,Male,Pants,Clothing,88,Florida,XL,Gray,Spring,3.84,Yes,Standard,No,No,26,Cash,Fortnightly
2271,24,Male,Pants,Clothing,54,New York,XL,Brown,Fall,3.48,No,2-Day Shipping,Yes,Yes,36,PayPal,Every 3 Months
2272,21,Male,Jeans,Clothing,85,Florida,M,Red,Spring,3.75,No,Store Pickup,No,No,3,Credit Card,Annually
2273,44,Female,Dress,Clothing,92,Alabama,S,Green,Winter,3.31,No,Express,No,No,10,Debit Card,Fortnightly
2274,69,Male,T-shirt,Clothing,70,Florida,M,White,Spring,4.24,Yes,Next Day Air,No,No,25,Cash,Weekly
2275,42,Female,Shorts,Clothing,37,Ohio,M,Blue,Fall,3.79,Yes,2-Day Shipping,Yes,Yes,4,Bank Transfer,Bi-Weekly
2276,48,Male,T-shirt,Clothing,62,Colorado,M,Black,Spring,4.23,No,Next Day Air,No,No,30,Venmo,Every 3 Months
2277,28,Male,Sweater,Clothing,31,Colorado,S,Red,Spring,4.68,No,Express,No,No,50,Debit Card,Annually
2278,65,Female,Boots,Footwear,22,Ohio,L,White,Winter,3.63,No,Free Shipping,No,No,11,Venmo,Monthly
2279,37,Female,Sweater,Clothing,26,New York,S,White,Spring,4.26,Yes,2-Day Shipping,No,No,19,Venmo,Weekly
2280,53,Female,Hoodie,Clothing,25,Virginia,M,Black,Spring,4.72,No,Store Pickup,No,No,50,Debit Card,Monthly
2281,34,Male,Sandals,Footwear,64,Florida,L,Yellow,Summer,3.73,No,2-Day Shipping,No,No,13,Cash,Fortnightly
2282,62,Male,Blouse,Clothing,58,California,M,White,Winter,4.21,No,Express,Yes,Yes,36,Bank Transfer,Monthly
2283,28,Female,Jeans,Clothing,70,California,S,Red,Winter,3.52,No,2-Day Shipping,No,No,3,Credit Card,Monthly
2284,47,Male,Hoodie,Clothing,28,Michigan,S,Gray,Winter,4.52,No,2-Day Shipping,No,No,48,Cash,Weekly
2285,52,Female,Jacket,Clothing,42,Idaho,L,Pink,Winter,3.5,No,Express,No,No,14,PayPal,Weekly
2286,58,Male,Shorts,Clothing,31,Texas,S,Pink,Spring,,No,Standard,Yes,Yes,10,PayPal,Bi-Weekly
2287,55,Male,Pants,Clothing,81,New York,M,Pink,Fall,4.4,No,Express,No,No,38,Credit Card,Monthly
2288,39,Male,Shorts,Clothing,92,Florida,L,Red,Fall,3.09,Yes,2-Day Shipping,No,No,40,Bank Transfer,Weekly
2289,70,Female,Hoodie,Clothing,96,New York,XL,Green,Summer,3.4,No,Store Pickup,Yes,Yes,27,PayPal,Bi-Weekly
2290,60,Male,Hoodie,Clothing,59,Arizona,M,Blue,Spring,3.38,No,Store Pickup,Yes,Yes,24,Venmo,Monthly
2291,65,Female,Dress,Clothing,73,Montana,XL,Black,Winter,4.45,No,Express,No,No,16,PayPal,Annually
2292,68,Female,Sandals,Footwear,100,Virginia,L,Beige,Winter,3.09,No,2-Day Shipping,No,No,10,Debit Card,Monthly
2293,44,Male,Sweater,Clothing,26,Michigan,L,Yellow,Fall,4.0,No,Next Day Air,No,No,27,Venmo,Every 3 Months
2294,54,Female,Pants,Clothing,36,Illinois,M,Pink,Summer,4.24,No,Next Day Air,Yes,Yes,7,Cash,Fortnightly
2295,63,Female,Boots,Footwear,69,Oregon,S,Brown,Spring,3.9,No,Free Shipping,No,No,28,Bank Transfer,Annually
2296,66,Male,Sandals,Footwear,43,Arizona,M,Yellow,Summer,4.56,No,Express,Yes,Yes,26,Credit Card,Weekly
2297,52,Female,Shirt,Clothing,21,Colorado,S,Red,Spring,2.65,No,Express,No,No,18,Debit Card,Quarterly
2298,21,Female,Dress,Clothing,52,Michigan,S,Green,Summer,4.16,No,Next Day Air,Yes,Yes,13,Debit Card,Annually
2299,33,Male,Dress,Clothing,40,Arizona,M,Green,Summer,3.69,No,Next Day Air,Yes,Yes,8,Credit Card,Every 3 Months
2300,33,Male,Jeans,Clothing,93,Colorado,L,Pink,Winter,2.9,No,Next Day Air,Yes,Yes,27,PayPal,Weekly
2301,38,Male,Blouse,Clothing,72,Florida,M,Brown,Fall,3.15,No,Store Pickup,Yes,Yes,14,Credit Card,Every 3 Months
2302,43,Female,Boots,Footwear,65,Colorado,XL,Beige,Winter,4.74,No,Store Pickup,Yes,Yes,41,Credit Card,Fortnightly
2303,53,Female,Skirt,Clothing,64,Montana,L,Pink,Fall,4.18,Yes,Free Shipping,Yes,Yes,44,PayPal,Every 3 Months
2304,36,Male,Coat,Clothing,28,Oregon,S,Black,Summer,4.28,No,Free Shipping,No,No,6,Cash,Every 3 Months
2305,34,Female,Skirt,Clothing,25,Georgia,L,Yellow,Spring,4.38,Yes,Standard,No,No,20,Bank Transfer,Bi-Weekly
2306,62,Male,Hoodie,Clothing,70,California,M,Gray,Winter,2.99,No,Store Pickup,Yes,Yes,28,Credit Card,Annually
2307,43,Male,Sneakers,Footwear,54,California,L,Yellow,Spring,3.95,No,Express,No,No,23,PayPal,Weekly
2308,39,Male,Pants,Clothing,72,Oregon,S,Brown,Winter,4.46,No,Free Shipping,Yes,Yes,12,Debit Card,Annually
2309,45,Female,Sneakers,Footwear,38,Arizona,S,Pink,Winter,3.56,No,2-Day Shipping,No,No,24,Credit Card,Monthly
2310,18,Female,Dress,Clothing,88,Virginia,L,Black,Winter,4.62,Yes,Express,Yes,Yes,44,Bank Transfer,Quarterly
2311,61,Male,Sandals,Footwear,44,Virginia,XL,Brown,Spring,3.43,Yes,Standard,Yes,Yes,22,Credit Card,Bi-Weekly
2312,53,Male,Shirt,Clothing,30,Georgia,S,Blue,Winter,3.87,No,Next Day Air,No,No,26,Cash,Annually
2313,60,Female,Jeans,Clothing,93,Texas,XL,Brown,Winter,4.04,No,Standard,No,No,22,Cash,Weekly
2314,54,Male,Jacket,Clothing,36,California,S,Red,Winter,4.25,Yes,Express,No,No,7,Debit Card,Bi-Weekly
2315,19,Female,Sneakers,Footwear,55,Alabama,L,Brown,Spring,3.63,Yes,Next Day Air,No,No,15,Cash,Annually
2316,34,Male,Jeans,Clothing,40,Arizona,S,Beige,Winter,4.41,No,Standard,No,No,48,Bank Transfer,Monthly
2317,57,Male,Dress,Clothing,37,Illinois,XL,Pink,Spring,4.06,Yes,Standard,Yes,Yes,30,Debit Card,Every 3 Months
2318,55,Female,Blouse,Clothing,79,Montana,XL,Red,Fall,2.82,No,Express,Yes,Yes,4,Credit Card,Quarterly
2319,38,Female,T-shirt,Clothing,37,Idaho,L,Brown,Winter,4.9,No,Free Shipping,Yes,Yes,6,PayPal,Annually
2320,26,Female,Skirt,Clothing,20,Virginia,XL,Red,Summer,3.23,No,2-Day Shipping,Yes,Yes,48,Cash,Annually
2321,30,Female,Shirt,Clothing,33,Ohio,XL,Black,Fall,4.95,Yes,Standard,No,No,47,Debit Card,Monthly
2322,28,Female,Pants,Clothing,27,New York,L,Gray,Spring,3.71,Yes,2-Day Shipping,No,No,2,Cash,Quarterly
2323,33,Male,Sweater,Clothing,85,Oregon,S,Red,Summer,3.59,No,Store Pickup,Yes,Yes,31,Cash,Bi-Weekly
2324,33,Male,Hoodie,Clothing,70,Arizona,L,Yellow,Spring,4.04,No,Store Pickup,No,No,24,Venmo,Every 3 Months
2325,19,Female,Jeans,Clothing,98,California,S,Blue,Spring,3.38,No,Express,No,No,35,Credit Card,Every 3 Months
2326,59,Female,Blouse,Clothing,79,New York,S,Green,Winter,2.67,No,Express,Yes,Yes,47,Cash,Weekly
2327,61,Male,Jacket,Clothing,53,Illinois,S,Blue,Summer,3.73,Yes,Free Shipping,Yes,Yes,31,PayPal,Quarterly
2328,25,Male,Coat,Clothing,55,Georgia,M,Brown,Spring,4.03,No,Next Day Air,Yes,Yes,25,Bank Transfer,Monthly
2329,60,Female,Skirt,Clothing,81,Oregon,S,Gray,Fall,4.72,No,2-Day Shipping,Yes,Yes,8,Venmo,Quarterly
2330,59,Female,Sweater,Clothing,20,Florida,L,Blue,Winter,3.09,Yes,Standard,Yes,Yes,12,Debit Card,Annually
2331,30,Male,Pants,Clothing,61,Ohio,L,Green,Fall,4.15,No,Next Day Air,No,No,2,Debit Card,Bi-Weekly
2332,34,Female,Skirt,Clothing,20,Texas,L,Beige,Fall,3.74,No,Store Pickup,Yes,Yes,15,PayPal,Every 3 Months
2333,56,Male,Dress,Clothing,73,Michigan,M,Beige,Winter,3.82,No,Store Pickup,Yes,Yes,40,PayPal,Bi-Weekly
2334,41,Male,Coat,Clothing,66,Georgia,XL,Gray,Spring,4.38,No,2-Day Shipping,No,No,32,Bank Transfer,Bi-Weekly
2335,20,Female,Skirt,Clothing,58,Idaho,M,Green,Fall,3.49,No,2-Day Shipping,No,No,11,Credit Card,Annually
2336,47,Male,Boots,Footwear,49,Colorado,L,Green,Spring,3.9,No,Next Day Air,No,No,17,PayPal,Weekly
2337,69,Male,Jacket,Clothing,26,Florida,L,Black,Spring,4.45,No,Next Day Air,Yes,Yes,21,Debit Card,Bi-Weekly
2338,30,Male,Blouse,Clothing,41,Illinois,XL,White,Winter,4.42,No,Free Shipping,Yes,Yes,22,Credit Card,Weekly
2339,36,Female,Hoodie,Clothing,69,California,M,Red,Fall,3.07,No,Standard,No,No,33,PayPal,Annually
2340,24,Male,Sneakers,Footwear,64,Georgia,L,Gray,Fall,3.43,No,Standard,Yes,Yes,29,PayPal,Annually
2341,26,Female,Coat,Clothing,93,Alabama,S,Pink,Winter,3.71,Yes,Standard,Yes,Yes,15,Debit Card,Fortnightly
2342,36,Male,Pants,Clothing,91,Montana,S,Black,Spring,4.29,No,Store Pickup,No,No,21,Credit Card,Quarterly
2343,62,Male,Dress,Clothing,29,Oregon,L,Beige,Spring,3.65,Yes,Store Pickup,No,No,2,Venmo,Every 3 Months
2344,57,Male,Boots,Footwear,33,Florida,S,Black,Winter,3.85,No,Next Day Air,Yes,Yes,42,Venmo,Every 3 Months
2345,39,Male,Sweater,Clothing,65,Virginia,XL,Brown,Spring,4.55,Yes,Free Shipping,No,No,38,Bank Transfer,Monthly
2346,35,Male,Sandals,Footwear,94,Florida,L,Red,Spring,3.6,No,Express,Yes,Yes,3,Credit Card,Every 3 Months
2347,40,Female,Shorts,Clothing,25,Idaho,M,Pink,Fall,4.68,No,Free Shipping,Yes,Yes,25,PayPal,Weekly
2348,19,Female,Jeans,Clothing,40,Montana,L,Gray,Spring,2.84,No,Store Pickup,Yes,Yes,13,PayPal,Every 3 Months
2349,67,Male,Hoodie,Clothing,81,Illinois,XL,Brown,Spring,3.56,No,Next Day Air,Yes,Yes,24,Credit Card,Weekly
2350,67,Female,Skirt,Clothing,38,New York,M,White,Spring,2.98,No,Free Shipping,Yes,Yes,31,Venmo,Every 3 Months
2351,28,Female,Sneakers,Footwear,81,New York,XL,Pink,Spring,3.87,Yes,Next Day Air,No,No,15,Bank Transfer,Monthly
2352,48,Male,Coat,Clothing,72,Colorado,S,Green,Winter,4.25,Yes,2-Day Shipping,No,No,6,Cash,Quarterly
2353,50,Female,Skirt,Clothing,43,Montana,S,Pink,Winter,3.7,Yes,2-Day Shipping,No,No,41,Debit Card,Bi-Weekly
2354,31,Female,T-shirt,Clothing,75,Georgia,S,Black,Winter,3.52,No,Express,Yes,Yes,10,Credit Card,Quarterly
2355,33,Female,Jeans,Clothing,81,Colorado,XL,Yellow,Spring,2.98,No,Store Pickup,Yes,Yes,9,Bank Transfer,Weekly
2356,28,Female,Sandals,Footwear,53,Texas,XL,Brown,Winter,4.81,No,2-Day Shipping,Yes,Yes,50,Cash,Annually
2357,50,Male,Boots,Footwear,41,Arizona,L,Black,Summer,3.79,No,Express,Yes,Yes,41,Debit Card,Bi-Weekly
2358,24,Female,Pants,Clothing,87,Virginia,M,Green,Summer,3.53,No,Standard,Yes,Yes,50,Cash,Fortnightly
2359,48,Male,Jacket,Clothing,76,Texas,M,Beige,Summer,4.74,No,Next Day Air,No,No,41,Cash,Monthly
2360,65,Male,Boots,Footwear,29,Texas,XL,Black,Fall,3.59,No,Standard,No,No,5,Debit Card,Quarterly
2361,63,Female,Boots,Footwear,85,Florida,XL,Pink,Spring,,No,Standard,No,No,45,Cash,Bi-Weekly
2362,64,Male,Shorts,Clothing,27,Florida,S,White,Fall,3.37,No,Express,No,No,44,Venmo,Monthly
2363,31,Female,Blouse,Clothing,57,Ohio,XL,Pink,Winter,3.29,Yes,Next Day Air,No,No,41,Bank Transfer,Quarterly
2364,45,Male,Boots,Footwear,81,Virginia,S,Pink,Spring,3.16,Yes,Express,Yes,Yes,19,Credit Card,Weekly
2365,70,Female,Skirt,Clothing,47,Georgia,XL,Brown,Summer,3.38,Yes,Free Shipping,Yes,Yes,20,Bank Transfer,Weekly
2366,60,Female,Sandals,Footwear,29,California,M,Gray,Spring,5.0,No,Standard,Yes,Yes,33,Venmo,Annually
2367,33,Male,Sandals,Footwear,64,Michigan,L,Red,Fall,3.11,No,Next Day Air,No,No,43,Venmo,Weekly
2368,36,Female,Jacket,Clothing,84,Michigan,XL,Pink,Winter,2.9,No,Standard,No,No,37,Debit Card,Fortnightly
2369,34,Female,Shirt,Clothing,86,Michigan,S,Pink,Winter,3.97,No,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months
2370,43,Female,Jacket,Clothing,28,Illinois,L,Red,Fall,3.75,No,Store Pickup,No,No,39,Debit Card,Weekly
2371,23,Female,Skirt,Clothing,24,Illinois,S,White,Spring,4.2,No,Free Shipping,No,No,13,Cash,Weekly
2372,60,Male,Pants,Clothing,29,Oregon,S,Brown,Fall,3.47,No,Store Pickup,Yes,Yes,38,Cash,Every 3 Months
2373,66,Male,Shirt,Clothing,31,Colorado,L,Beige,Winter,3.28,Yes,Next Day Air,Yes,Yes,45,Credit Card,Weekly
2374,26,Male,Shirt,Clothing,77,Georgia,L,Green,Summer,4.8,No,Next Day Air,Yes,Yes,6,Cash,Bi-Weekly
2375,67,Female,Sneakers,Footwear,40,Ohio,L,Green,Winter,2.83,No,Free Shipping,No,No,47,Credit Card,Annually
2376,34,Male,Sneakers,Footwear,40,Michigan,XL,Black,Winter,4.02,Yes,Standard,Yes,Yes,8,Venmo,Monthly
2377,48,Female,Sweater,Clothing,84,Oregon,L,Brown,Spring,4.21,No,2-Day Shipping,No,No,43,Credit Card,Fortnightly
2378,29,Female,Coat,Clothing,22,Florida,XL,Yellow,Summer,4.29,Yes,Standard,Yes,Yes,10,Credit Card,Quarterly
2379,40,Female,Coat,Clothing,88,Virginia,M,Beige,Winter,3.62,No,2-Day Shipping,No,No,41,Debit Card,Every 3 Months
2380,22,Male,Dress,Clothing,83,Oregon,M,Green,Summer,3.05,No,Express,Yes,Yes,4,Cash,Annually
2381,60,Male,Hoodie,Clothing,68,Oregon,S,Yellow,Fall,4.7,No,Next Day Air,No,No,14,PayPal,Annually
2382,53,Male,Blouse,Clothing,91,Idaho,S,Gray,Spring,3.53,No,Free Shipping,No,No,4,PayPal,Every 3 Months
2383,53,Male,Coat,Clothing,36,Michigan,XL,Yellow,Summer,4.72,No,Express,No,No,24,Debit Card,Every 3 Months
2384,20,Female,Sneakers,Footwear,92,Oregon,S,Yellow,Summer,4.02,No,Standard,No,No,47,Bank Transfer,Fortnightly
2385,41,Male,Sweater,Clothing,51,Colorado,M,Beige,Spring,3.51,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Monthly
2386,34,Male,Boots,Footwear,89,Oregon,XL,Gray,Fall,4.04,No,Store Pickup,No,No,10,Bank Transfer,Annually
2387,56,Male,Sweater,Clothing,40,Michigan,XL,Yellow,Summer,4.49,No,Next Day Air,Yes,Yes,46,Venmo,Weekly
2388,43,Male,Boots,Footwear,26,Idaho,L,Red,Spring,3.85,No,2-Day Shipping,Yes,Yes,25,Venmo,Every 3 Months
2389,21,Female,Pants,Clothing,26,Oregon,XL,Blue,Winter,3.36,No,Standard,No,No,6,Venmo,Weekly
2390,62,Male,Pants,Clothing,46,California,S,Pink,Spring,2.73,No,Standard,Yes,Yes,16,Credit Card,Quarterly
2391,29,Male,Shirt,Clothing,27,Montana,M,White,Winter,3.55,Yes,Free Shipping,No,No,44,Cash,Every 3 Months
2392,18,Male,Dress,Clothing,92,Florida,S,Pink,Summer,4.28,No,Express,No,No,28,Venmo,Annually
2393,38,Female,Hoodie,Clothing,47,Virginia,M,Black,Summer,3.19,No,Next Day Air,Yes,Yes,36,PayPal,Fortnightly
2394,36,Male,Jacket,Clothing,98,New York,L,Yellow,Summer,4.21,No,Free Shipping,No,No,33,Credit Card,Fortnightly
2395,38,Male,Blouse,Clothing,85,New York,M,Green,Fall,3.82,No,2-Day Shipping,Yes,Yes,30,Venmo,Annually
2396,69,Male,Skirt,Clothing,90,Georgia,L,Brown,Fall,4.25,Yes,Express,Yes,Yes,36,Venmo,Annually
2397,35,Female,Shirt,Clothing,66,Florida,S,Black,Winter,2.4,Yes,Next Day Air,Yes,Yes,25,Bank Transfer,Quarterly
2398,60,Female,Jacket,Clothing,29,Alabama,L,Beige,Spring,2.95,No,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly
2399,69,Male,Coat,Clothing,52,Montana,XL,Brown,Winter,3.52,No,Next Day Air,No,No,39,Cash,Fortnightly
2400,20,Male,Dress,Clothing,26,New York,XL,Brown,Spring,4.92,No,Next Day Air,No,No,15,Cash,Fortnightly
2401,66,Female,Shirt,Clothing,22,Arizona,M,Beige,Summer,3.35,Yes,Store Pickup,No,No,38,Credit Card,Every 3 Months
2402,61,Female,Jeans,Clothing,33,Michigan,S,Red,Spring,3.72,No,Store Pickup,Yes,Yes,30,PayPal,Quarterly
2403,49,Female,Coat,Clothing,63,Colorado,S,Pink,Fall,5.0,Yes,Express,Yes,Yes,14,Debit Card,Every 3 Months
2404,27,Female,Jacket,Clothing,65,Texas,M,Black,Spring,4.06,No,Store Pickup,No,No,50,Bank Transfer,Quarterly
2405,57,Female,Blouse,Clothing,80,Florida,XL,Pink,Spring,4.32,Yes,2-Day Shipping,No,No,4,PayPal,Monthly
2406,32,Male,Skirt,Clothing,55,Oregon,L,Gray,Summer,3.41,No,Store Pickup,Yes,Yes,1,Bank Transfer,Fortnightly
2407,22,Male,Jacket,Clothing,32,Alabama,M,Green,Summer,4.51,No,Free Shipping,Yes,Yes,3,Cash,Monthly
2408,21,Male,Boots,Footwear,35,Arizona,L,Black,Fall,4.6,No,Free Shipping,No,No,45,Cash,Bi-Weekly
2409,45,Male,Pants,Clothing,99,Michigan,L,Beige,Spring,4.1,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly
2410,70,Female,Shirt,Clothing,24,Oregon,S,Yellow,Spring,3.75,Yes,Next Day Air,Yes,Yes,36,PayPal,Fortnightly
2411,69,Female,Shirt,Clothing,57,Texas,XL,Black,Spring,4.14,No,Standard,No,No,4,PayPal,Weekly
2412,68,Female,Skirt,Clothing,69,Texas,L,Black,Summer,2.82,No,Express,No,No,43,Debit Card,Annually
2413,70,Female,Sandals,Footwear,57,California,XL,Blue,Fall,4.45,Yes,Free Shipping,No,No,14,Cash,Bi-Weekly
2414,21,Female,Blouse,Clothing,75,Virginia,S,Beige,Spring,3.29,No,Express,Yes,Yes,25,Credit Card,Weekly
2415,32,Male,T-shirt,Clothing,82,Georgia,M,Beige,Spring,3.63,No,Store Pickup,No,No,39,PayPal,Monthly
2416,34,Male,Coat,Clothing,67,Michigan,M,Pink,Spring,4.59,No,Next Day Air,Yes,Yes,3,Venmo,Fortnightly
2417,61,Male,Sweater,Clothing,78,Virginia,S,Green,Spring,4.46,Yes,Express,Yes,Yes,7,PayPal,Annually
2418,20,Male,Skirt,Clothing,96,Montana,S,Beige,Fall,2.83,Yes,Free Shipping,No,No,8,PayPal,Monthly
2419,27,Male,Blouse,Clothing,63,Florida,L,White,Fall,3.23,No,Free Shipping,No,No,44,PayPal,Every 3 Months
2420,64,Female,Sweater,Clothing,74,Alabama,S,Beige,Fall,4.18,No,Next Day Air,Yes,Yes,7,Cash,Monthly
2421,59,Female,Blouse,Clothing,74,Ohio,M,White,Summer,2.76,No,Next Day Air,No,No,48,Venmo,Quarterly
2422,40,Female,Blouse,Clothing,20,Colorado,XL,Yellow,Spring,4.65,No,2-Day Shipping,No,No,25,PayPal,Fortnightly
2423,35,Female,Jacket,Clothing,27,California,XL,Green,Spring,3.87,No,Next Day Air,No,No,17,Credit Card,Quarterly
2424,18,Female,Hoodie,Clothing,23,Idaho,XL,Red,Spring,4.65,No,Standard,No,No,26,Bank Transfer,Monthly
2425,52,Male,Boots,Footwear,72,Arizona,XL,Black,Spring,3.35,No,Standard,No,No,4,Bank Transfer,Weekly
2426,70,Male,Blouse,Clothing,77,Ohio,S,Green,Winter,3.41,Yes,Free Shipping,No,No,49,Venmo,Fortnightly
2427,48,Male,Hoodie,Clothing,56,Arizona,S,Pink,Fall,4.42,No,Store Pickup,Yes,Yes,18,Debit Card,Fortnightly
